Serial Number:20799874 --

"Date Time, GMT -0400","Temp, (*F)","Button Down","Button Up","Host Connect","EOF"
2021-05-21 10:40:04,63.96, , , , 
2021-05-21 10:55:04,64.20, , , , 
2021-05-21 11:10:04,64.27, , , , 
2021-05-21 11:25:04,64.43, , , , 
2021-05-21 11:40:04,64.74, , , , 
2021-05-21 11:55:04,64.74, , , , 
2021-05-21 12:10:04,64.81, , , , 
2021-05-21 12:25:04,65.05, , , , 
2021-05-21 12:40:04,65.20, , , , 
2021-05-21 12:55:04,65.59, , , , 
2021-05-21 13:10:04,65.51, , , , 
2021-05-21 13:25:04,65.66, , , , 
2021-05-21 13:40:04,65.82, , , , 
2021-05-21 13:55:04,65.82, , , , 
2021-05-21 14:10:04,65.89, , , , 
2021-05-21 14:25:04,66.05, , , , 
2021-05-21 14:40:04,65.97, , , , 
2021-05-21 14:55:04,66.13, , , , 
2021-05-21 15:10:04,66.44, , , , 
2021-05-21 15:25:04,66.67, , , , 
2021-05-21 15:40:04,66.59, , , , 
2021-05-21 15:55:04,66.82, , , , 
2021-05-21 16:10:04,66.90, , , , 
2021-05-21 16:25:04,67.05, , , , 
2021-05-21 16:40:04,67.05, , , , 
2021-05-21 16:55:04,67.13, , , , 
2021-05-21 17:10:04,67.21, , , , 
2021-05-21 17:25:04,67.13, , , , 
2021-05-21 17:40:04,67.21, , , , 
2021-05-21 17:55:04,67.05, , , , 
2021-05-21 18:10:04,67.13, , , , 
2021-05-21 18:25:04,67.05, , , , 
2021-05-21 18:40:04,66.98, , , , 
2021-05-21 18:55:04,66.90, , , , 
2021-05-21 19:10:04,66.82, , , , 
2021-05-21 19:25:04,66.74, , , , 
2021-05-21 19:40:04,66.67, , , , 
2021-05-21 19:55:04,66.44, , , , 
2021-05-21 20:10:04,66.28, , , , 
2021-05-21 20:25:04,66.20, , , , 
2021-05-21 20:40:04,66.20, , , , 
2021-05-21 20:55:04,65.97, , , , 
2021-05-21 21:10:04,65.82, , , , 
2021-05-21 21:25:04,65.82, , , , 
2021-05-21 21:40:04,65.59, , , , 
2021-05-21 21:55:04,65.43, , , , 
2021-05-21 22:10:04,65.35, , , , 
2021-05-21 22:25:04,65.28, , , , 
2021-05-21 22:40:04,65.12, , , , 
2021-05-21 22:55:04,65.05, , , , 
2021-05-21 23:10:04,64.97, , , , 
2021-05-21 23:25:04,64.89, , , , 
2021-05-21 23:40:04,64.74, , , , 
2021-05-21 23:55:04,64.81, , , , 
2021-05-22 00:10:04,64.66, , , , 
2021-05-22 00:25:04,64.58, , , , 
2021-05-22 00:40:04,64.58, , , , 
2021-05-22 00:55:04,64.50, , , , 
2021-05-22 01:10:04,64.35, , , , 
2021-05-22 01:25:04,64.35, , , , 
2021-05-22 01:40:04,64.27, , , , 
2021-05-22 01:55:04,64.27, , , , 
2021-05-22 02:10:04,64.12, , , , 
2021-05-22 02:25:04,64.12, , , , 
2021-05-22 02:40:04,64.04, , , , 
2021-05-22 02:55:04,63.96, , , , 
2021-05-22 03:10:04,63.96, , , , 
2021-05-22 03:25:04,63.89, , , , 
2021-05-22 03:40:04,63.73, , , , 
2021-05-22 03:55:04,63.66, , , , 
2021-05-22 04:10:04,63.66, , , , 
2021-05-22 04:25:04,63.58, , , , 
2021-05-22 04:40:04,63.50, , , , 
2021-05-22 04:55:04,63.50, , , , 
2021-05-22 05:10:04,63.42, , , , 
2021-05-22 05:25:04,63.35, , , , 
2021-05-22 05:40:04,63.27, , , , 
2021-05-22 05:55:04,63.19, , , , 
2021-05-22 06:10:04,63.11, , , , 
2021-05-22 06:25:04,62.96, , , , 
2021-05-22 06:40:04,62.88, , , , 
2021-05-22 06:55:04,62.73, , , , 
2021-05-22 07:10:04,62.65, , , , 
2021-05-22 07:25:04,62.50, , , , 
2021-05-22 07:40:04,62.34, , , , 
2021-05-22 07:55:04,62.27, , , , 
2021-05-22 08:10:04,62.27, , , , 
2021-05-22 08:25:04,62.34, , , , 
2021-05-22 08:40:04,62.50, , , , 
2021-05-22 08:55:04,62.65, , , , 
2021-05-22 09:10:04,62.81, , , , 
2021-05-22 09:25:04,62.96, , , , 
2021-05-22 09:40:04,63.27, , , , 
2021-05-22 09:55:04,63.58, , , , 
2021-05-22 10:10:04,63.89, , , , 
2021-05-22 10:25:04,64.20, , , , 
2021-05-22 10:40:04,64.43, , , , 
2021-05-22 10:55:04,64.74, , , , 
2021-05-22 11:10:04,64.97, , , , 
2021-05-22 11:25:04,65.12, , , , 
2021-05-22 11:40:04,65.51, , , , 
2021-05-22 11:55:04,65.74, , , , 
2021-05-22 12:10:04,65.97, , , , 
2021-05-22 12:25:04,66.28, , , , 
2021-05-22 12:40:04,66.51, , , , 
2021-05-22 12:55:04,66.90, , , , 
2021-05-22 13:10:04,67.13, , , , 
2021-05-22 13:25:04,67.44, , , , 
2021-05-22 13:40:04,67.59, , , , 
2021-05-22 13:55:04,67.75, , , , 
2021-05-22 14:10:04,67.90, , , , 
2021-05-22 14:25:04,67.98, , , , 
2021-05-22 14:40:04,68.06, , , , 
2021-05-22 14:55:04,68.06, , , , 
2021-05-22 15:10:04,68.13, , , , 
2021-05-22 15:25:04,68.21, , , , 
2021-05-22 15:40:04,68.29, , , , 
2021-05-22 15:55:04,68.52, , , , 
2021-05-22 16:10:04,68.52, , , , 
2021-05-22 16:25:04,68.67, , , , 
2021-05-22 16:40:04,68.67, , , , 
2021-05-22 16:55:04,68.67, , , , 
2021-05-22 17:10:04,68.67, , , , 
2021-05-22 17:25:04,68.60, , , , 
2021-05-22 17:40:04,68.60, , , , 
2021-05-22 17:55:04,68.60, , , , 
2021-05-22 18:10:04,68.52, , , , 
2021-05-22 18:25:04,68.52, , , , 
2021-05-22 18:40:04,68.52, , , , 
2021-05-22 18:55:04,68.52, , , , 
2021-05-22 19:10:04,68.37, , , , 
2021-05-22 19:25:04,68.37, , , , 
2021-05-22 19:40:04,68.37, , , , 
2021-05-22 19:55:04,68.37, , , , 
2021-05-22 20:10:04,68.29, , , , 
2021-05-22 20:25:04,68.37, , , , 
2021-05-22 20:40:04,68.21, , , , 
2021-05-22 20:55:04,68.21, , , , 
2021-05-22 21:10:04,68.21, , , , 
2021-05-22 21:25:04,68.13, , , , 
2021-05-22 21:40:04,68.13, , , , 
2021-05-22 21:55:04,68.13, , , , 
2021-05-22 22:10:04,67.98, , , , 
2021-05-22 22:25:04,67.98, , , , 
2021-05-22 22:40:04,67.90, , , , 
2021-05-22 22:55:04,67.83, , , , 
2021-05-22 23:10:04,67.75, , , , 
2021-05-22 23:25:04,67.75, , , , 
2021-05-22 23:40:04,67.67, , , , 
2021-05-22 23:55:04,67.67, , , , 
2021-05-23 00:10:04,67.59, , , , 
2021-05-23 00:25:04,67.52, , , , 
2021-05-23 00:40:04,67.44, , , , 
2021-05-23 00:55:04,67.36, , , , 
2021-05-23 01:10:04,67.28, , , , 
2021-05-23 01:25:04,67.21, , , , 
2021-05-23 01:40:04,67.05, , , , 
2021-05-23 01:55:04,66.98, , , , 
2021-05-23 02:10:04,66.90, , , , 
2021-05-23 02:25:04,66.82, , , , 
2021-05-23 02:40:04,66.59, , , , 
2021-05-23 02:55:04,66.51, , , , 
2021-05-23 03:10:04,66.44, , , , 
2021-05-23 03:25:04,66.36, , , , 
2021-05-23 03:40:04,66.20, , , , 
2021-05-23 03:55:04,66.13, , , , 
2021-05-23 04:10:04,65.97, , , , 
2021-05-23 04:25:04,65.89, , , , 
2021-05-23 04:40:04,65.82, , , , 
2021-05-23 04:55:04,65.74, , , , 
2021-05-23 05:10:04,65.66, , , , 
2021-05-23 05:25:04,65.51, , , , 
2021-05-23 05:40:04,65.43, , , , 
2021-05-23 05:55:04,65.43, , , , 
2021-05-23 06:10:04,65.35, , , , 
2021-05-23 06:25:04,65.35, , , , 
2021-05-23 06:40:04,65.28, , , , 
2021-05-23 06:55:04,65.35, , , , 
2021-05-23 07:10:04,65.35, , , , 
2021-05-23 07:25:04,65.35, , , , 
2021-05-23 07:40:04,65.43, , , , 
2021-05-23 07:55:04,65.51, , , , 
2021-05-23 08:10:04,65.66, , , , 
2021-05-23 08:25:04,65.82, , , , 
2021-05-23 08:40:04,65.97, , , , 
2021-05-23 08:55:04,66.13, , , , 
2021-05-23 09:10:04,66.36, , , , 
2021-05-23 09:25:04,66.44, , , , 
2021-05-23 09:40:04,66.82, , , , 
2021-05-23 09:55:04,66.98, , , , 
2021-05-23 10:10:04,67.05, , , , 
2021-05-23 10:25:04,67.36, , , , 
2021-05-23 10:40:04,67.59, , , , 
2021-05-23 10:55:04,67.75, , , , 
2021-05-23 11:10:04,67.98, , , , 
2021-05-23 11:25:04,68.13, , , , 
2021-05-23 11:40:04,68.44, , , , 
2021-05-23 11:55:04,68.60, , , , 
2021-05-23 12:10:04,68.91, , , , 
2021-05-23 12:25:04,69.22, , , , 
2021-05-23 12:40:04,69.29, , , , 
2021-05-23 12:55:04,69.60, , , , 
2021-05-23 13:10:04,69.76, , , , 
2021-05-23 13:25:04,69.99, , , , 
2021-05-23 13:40:04,70.22, , , , 
2021-05-23 13:55:04,70.37, , , , 
2021-05-23 14:10:04,70.61, , , , 
2021-05-23 14:25:04,70.68, , , , 
2021-05-23 14:40:04,70.68, , , , 
2021-05-23 14:55:04,70.68, , , , 
2021-05-23 15:10:04,70.45, , , , 
2021-05-23 15:25:04,70.30, , , , 
2021-05-23 15:40:04,70.30, , , , 
2021-05-23 15:55:04,70.53, , , , 
2021-05-23 16:10:04,70.53, , , , 
2021-05-23 16:25:04,70.61, , , , 
2021-05-23 16:40:04,70.53, , , , 
2021-05-23 16:55:04,70.45, , , , 
2021-05-23 17:10:04,70.30, , , , 
2021-05-23 17:25:04,70.22, , , , 
2021-05-23 17:40:04,70.14, , , , 
2021-05-23 17:55:04,69.99, , , , 
2021-05-23 18:10:04,70.06, , , , 
2021-05-23 18:25:04,69.99, , , , 
2021-05-23 18:40:04,69.91, , , , 
2021-05-23 18:55:04,69.91, , , , 
2021-05-23 19:10:04,69.68, , , , 
2021-05-23 19:25:04,69.60, , , , 
2021-05-23 19:40:04,69.29, , , , 
2021-05-23 19:55:04,69.14, , , , 
2021-05-23 20:10:04,68.83, , , , 
2021-05-23 20:25:04,68.60, , , , 
2021-05-23 20:40:04,68.37, , , , 
2021-05-23 20:55:04,68.21, , , , 
2021-05-23 21:10:04,68.06, , , , 
2021-05-23 21:25:04,67.90, , , , 
2021-05-23 21:40:04,67.83, , , , 
2021-05-23 21:55:04,67.67, , , , 
2021-05-23 22:10:04,67.59, , , , 
2021-05-23 22:25:04,67.36, , , , 
2021-05-23 22:40:04,67.28, , , , 
2021-05-23 22:55:04,67.21, , , , 
2021-05-23 23:10:04,67.05, , , , 
2021-05-23 23:25:04,66.82, , , , 
2021-05-23 23:40:04,66.82, , , , 
2021-05-23 23:55:04,66.67, , , , 
2021-05-24 00:10:04,66.59, , , , 
2021-05-24 00:25:04,66.44, , , , 
2021-05-24 00:40:04,66.36, , , , 
2021-05-24 00:55:04,66.13, , , , 
2021-05-24 01:10:04,66.05, , , , 
2021-05-24 01:25:04,65.97, , , , 
2021-05-24 01:40:04,65.89, , , , 
2021-05-24 01:55:04,65.74, , , , 
2021-05-24 02:10:04,65.51, , , , 
2021-05-24 02:25:04,65.43, , , , 
2021-05-24 02:40:04,65.20, , , , 
2021-05-24 02:55:04,65.12, , , , 
2021-05-24 03:10:04,65.05, , , , 
2021-05-24 03:25:04,64.81, , , , 
2021-05-24 03:40:04,64.74, , , , 
2021-05-24 03:55:04,64.43, , , , 
2021-05-24 04:10:04,64.35, , , , 
2021-05-24 04:25:04,64.20, , , , 
2021-05-24 04:40:04,64.04, , , , 
2021-05-24 04:55:04,63.89, , , , 
2021-05-24 05:10:04,63.66, , , , 
2021-05-24 05:25:04,63.50, , , , 
2021-05-24 05:40:04,63.27, , , , 
2021-05-24 05:55:04,63.04, , , , 
2021-05-24 06:10:04,62.81, , , , 
2021-05-24 06:25:04,62.50, , , , 
2021-05-24 06:40:04,62.19, , , , 
2021-05-24 06:55:04,62.03, , , , 
2021-05-24 07:10:04,61.80, , , , 
2021-05-24 07:25:04,61.57, , , , 
2021-05-24 07:40:04,61.65, , , , 
2021-05-24 07:55:04,61.49, , , , 
2021-05-24 08:10:04,61.49, , , , 
2021-05-24 08:25:04,61.42, , , , 
2021-05-24 08:40:04,61.72, , , , 
2021-05-24 08:55:04,61.88, , , , 
2021-05-24 09:10:04,62.11, , , , 
2021-05-24 09:25:04,62.42, , , , 
2021-05-24 09:40:04,62.65, , , , 
2021-05-24 09:55:04,62.81, , , , 
2021-05-24 10:10:04,63.04, , , , 
2021-05-24 10:25:04,63.19, , , , 
2021-05-24 10:40:04,63.42, , , , 
2021-05-24 10:55:04,63.58, , , , 
2021-05-24 11:10:04,63.73, , , , 
2021-05-24 11:25:04,63.89, , , , 
2021-05-24 11:40:04,63.96, , , , 
2021-05-24 11:55:04,64.27, , , , 
2021-05-24 12:10:04,64.35, , , , 
2021-05-24 12:25:04,64.58, , , , 
2021-05-24 12:40:04,64.50, , , , 
2021-05-24 12:55:04,64.66, , , , 
2021-05-24 13:10:04,64.66, , , , 
2021-05-24 13:25:04,64.66, , , , 
2021-05-24 13:40:04,64.74, , , , 
2021-05-24 13:55:04,64.81, , , , 
2021-05-24 14:10:04,65.12, , , , 
2021-05-24 14:25:04,65.20, , , , 
2021-05-24 14:40:04,65.51, , , , 
2021-05-24 14:55:04,65.59, , , , 
2021-05-24 15:10:04,65.74, , , , 
2021-05-24 15:25:04,65.82, , , , 
2021-05-24 15:40:04,65.82, , , , 
2021-05-24 15:55:04,66.36, , , , 
2021-05-24 16:10:04,65.89, , , , 
2021-05-24 16:25:04,66.05, , , , 
2021-05-24 16:40:04,65.97, , , , 
2021-05-24 16:55:04,66.05, , , , 
2021-05-24 17:10:04,65.74, , , , 
2021-05-24 17:25:04,65.66, , , , 
2021-05-24 17:40:04,65.43, , , , 
2021-05-24 17:55:04,65.20, , , , 
2021-05-24 18:10:04,65.12, , , , 
2021-05-24 18:25:04,64.89, , , , 
2021-05-24 18:40:04,64.81, , , , 
2021-05-24 18:55:04,64.66, , , , 
2021-05-24 19:10:04,64.35, , , , 
2021-05-24 19:25:04,64.12, , , , 
2021-05-24 19:40:04,63.96, , , , 
2021-05-24 19:55:04,63.73, , , , 
2021-05-24 20:10:04,63.50, , , , 
2021-05-24 20:25:04,63.27, , , , 
2021-05-24 20:40:04,63.04, , , , 
2021-05-24 20:55:04,62.88, , , , 
2021-05-24 21:10:04,62.65, , , , 
2021-05-24 21:25:04,62.50, , , , 
2021-05-24 21:40:04,62.42, , , , 
2021-05-24 21:55:04,62.27, , , , 
2021-05-24 22:10:04,62.19, , , , 
2021-05-24 22:25:04,62.03, , , , 
2021-05-24 22:40:04,61.80, , , , 
2021-05-24 22:55:04,61.80, , , , 
2021-05-24 23:10:04,61.65, , , , 
2021-05-24 23:25:04,61.65, , , , 
2021-05-24 23:40:04,61.49, , , , 
2021-05-24 23:55:04,61.42, , , , 
2021-05-25 00:10:04,61.26, , , , 
2021-05-25 00:25:04,61.26, , , , 
2021-05-25 00:40:04,61.11, , , , 
2021-05-25 00:55:04,61.11, , , , 
2021-05-25 01:10:04,61.03, , , , 
2021-05-25 01:25:04,60.95, , , , 
2021-05-25 01:40:04,60.95, , , , 
2021-05-25 01:55:04,60.88, , , , 
2021-05-25 02:10:04,60.72, , , , 
2021-05-25 02:25:04,60.72, , , , 
2021-05-25 02:40:04,60.64, , , , 
2021-05-25 02:55:04,60.64, , , , 
2021-05-25 03:10:04,60.57, , , , 
2021-05-25 03:25:04,60.57, , , , 
2021-05-25 03:40:04,60.49, , , , 
2021-05-25 03:55:04,60.34, , , , 
2021-05-25 04:10:04,60.26, , , , 
2021-05-25 04:25:04,60.18, , , , 
2021-05-25 04:40:04,60.18, , , , 
2021-05-25 04:55:04,59.95, , , , 
2021-05-25 05:10:04,59.87, , , , 
2021-05-25 05:25:04,59.64, , , , 
2021-05-25 05:40:04,59.41, , , , 
2021-05-25 05:55:04,59.18, , , , 
2021-05-25 06:10:04,58.95, , , , 
2021-05-25 06:25:04,58.79, , , , 
2021-05-25 06:40:04,58.79, , , , 
2021-05-25 06:55:04,58.56, , , , 
2021-05-25 07:10:04,58.48, , , , 
2021-05-25 07:25:04,58.40, , , , 
2021-05-25 07:40:04,58.33, , , , 
2021-05-25 07:55:04,58.64, , , , 
2021-05-25 08:10:04,58.71, , , , 
2021-05-25 08:25:04,59.10, , , , 
2021-05-25 08:40:04,59.33, , , , 
2021-05-25 08:55:04,59.49, , , , 
2021-05-25 09:10:04,59.79, , , , 
2021-05-25 09:25:04,60.10, , , , 
2021-05-25 09:40:04,60.34, , , , 
2021-05-25 09:55:04,60.64, , , , 
2021-05-25 10:10:04,60.95, , , , 
2021-05-25 10:25:04,61.11, , , , 
2021-05-25 10:40:04,61.72, , , , 
2021-05-25 10:55:04,61.80, , , , 
2021-05-25 11:10:04,61.96, , , , 
2021-05-25 11:25:04,62.19, , , , 
2021-05-25 11:40:04,62.50, , , , 
2021-05-25 11:55:04,62.73, , , , 
2021-05-25 12:10:04,62.96, , , , 
2021-05-25 12:25:04,63.19, , , , 
2021-05-25 12:40:04,63.58, , , , 
2021-05-25 12:55:04,63.81, , , , 
2021-05-25 13:10:04,64.04, , , , 
2021-05-25 13:25:04,64.20, , , , 
2021-05-25 13:40:04,64.50, , , , 
2021-05-25 13:55:04,64.74, , , , 
2021-05-25 14:10:04,64.97, , , , 
2021-05-25 14:25:04,65.20, , , , 
2021-05-25 14:40:04,65.59, , , , 
2021-05-25 14:55:04,65.66, , , , 
2021-05-25 15:10:04,65.74, , , , 
2021-05-25 15:25:04,65.97, , , , 
2021-05-25 15:40:04,65.97, , , , 
2021-05-25 15:55:04,66.05, , , , 
2021-05-25 16:10:04,66.28, , , , 
2021-05-25 16:25:04,66.28, , , , 
2021-05-25 16:40:04,66.28, , , , 
2021-05-25 16:55:04,66.13, , , , 
2021-05-25 17:10:04,65.97, , , , 
2021-05-25 17:25:04,65.82, , , , 
2021-05-25 17:40:04,65.74, , , , 
2021-05-25 17:55:04,65.66, , , , 
2021-05-25 18:10:04,65.59, , , , 
2021-05-25 18:25:04,65.43, , , , 
2021-05-25 18:40:04,65.35, , , , 
2021-05-25 18:55:04,65.28, , , , 
2021-05-25 19:10:04,65.12, , , , 
2021-05-25 19:25:04,64.97, , , , 
2021-05-25 19:40:04,64.89, , , , 
2021-05-25 19:55:04,64.89, , , , 
2021-05-25 20:10:04,64.58, , , , 
2021-05-25 20:25:04,64.58, , , , 
2021-05-25 20:40:04,64.43, , , , 
2021-05-25 20:55:04,64.35, , , , 
2021-05-25 21:10:04,64.27, , , , 
2021-05-25 21:25:04,64.27, , , , 
2021-05-25 21:40:04,64.12, , , , 
2021-05-25 21:55:04,64.12, , , , 
2021-05-25 22:10:04,63.96, , , , 
2021-05-25 22:25:04,63.89, , , , 
2021-05-25 22:40:04,63.89, , , , 
2021-05-25 22:55:04,63.81, , , , 
2021-05-25 23:10:04,63.66, , , , 
2021-05-25 23:25:04,63.58, , , , 
2021-05-25 23:40:04,63.58, , , , 
2021-05-25 23:55:04,63.58, , , , 
2021-05-26 00:10:04,63.42, , , , 
2021-05-26 00:25:04,63.42, , , , 
2021-05-26 00:40:04,63.19, , , , 
2021-05-26 00:55:04,63.19, , , , 
2021-05-26 01:10:04,63.11, , , , 
2021-05-26 01:25:04,63.19, , , , 
2021-05-26 01:40:04,63.11, , , , 
2021-05-26 01:55:04,63.04, , , , 
2021-05-26 02:10:04,62.96, , , , 
2021-05-26 02:25:04,63.04, , , , 
2021-05-26 02:40:04,62.96, , , , 
2021-05-26 02:55:04,62.96, , , , 
2021-05-26 03:10:04,62.88, , , , 
2021-05-26 03:25:04,62.88, , , , 
2021-05-26 03:40:04,62.88, , , , 
2021-05-26 03:55:04,62.88, , , , 
2021-05-26 04:10:04,62.88, , , , 
2021-05-26 04:25:04,62.81, , , , 
2021-05-26 04:40:04,62.81, , , , 
2021-05-26 04:55:04,62.81, , , , 
2021-05-26 05:10:04,62.65, , , , 
2021-05-26 05:25:04,62.57, , , , 
2021-05-26 05:40:04,62.50, , , , 
2021-05-26 05:55:04,62.34, , , , 
2021-05-26 06:10:04,62.19, , , , 
2021-05-26 06:25:04,62.03, , , , 
2021-05-26 06:40:04,61.88, , , , 
2021-05-26 06:55:04,61.72, , , , 
2021-05-26 07:10:04,61.72, , , , 
2021-05-26 07:25:04,61.65, , , , 
2021-05-26 07:40:04,61.72, , , , 
2021-05-26 07:55:04,61.72, , , , 
2021-05-26 08:10:04,61.80, , , , 
2021-05-26 08:25:04,61.88, , , , 
2021-05-26 08:40:04,61.96, , , , 
2021-05-26 08:55:04,62.11, , , , 
2021-05-26 09:10:04,62.42, , , , 
2021-05-26 09:25:04,62.73, , , , 
2021-05-26 09:40:04,63.27, , , , 
2021-05-26 09:55:04,63.35, , , , 
2021-05-26 10:10:04,63.81, , , , 
2021-05-26 10:25:04,64.12, , , , 
2021-05-26 10:40:04,64.66, , , , 
2021-05-26 10:55:04,64.81, , , , 
2021-05-26 11:10:04,65.12, , , , 
2021-05-26 11:25:04,65.43, , , , 
2021-05-26 11:40:04,65.74, , , , 
2021-05-26 11:55:04,66.13, , , , 
2021-05-26 12:10:04,66.44, , , , 
2021-05-26 12:25:04,66.67, , , , 
2021-05-26 12:40:04,67.05, , , , 
2021-05-26 12:55:04,67.44, , , , 
2021-05-26 13:10:04,67.75, , , , 
2021-05-26 13:25:04,67.98, , , , 
2021-05-26 13:40:04,68.29, , , , 
2021-05-26 13:55:04,68.44, , , , 
2021-05-26 14:10:04,68.75, , , , 
2021-05-26 14:25:04,68.91, , , , 
2021-05-26 14:40:04,69.14, , , , 
2021-05-26 14:55:04,69.37, , , , 
2021-05-26 15:10:04,69.52, , , , 
2021-05-26 15:25:04,69.68, , , , 
2021-05-26 15:40:04,70.14, , , , 
2021-05-26 15:55:04,70.22, , , , 
2021-05-26 16:10:04,70.37, , , , 
2021-05-26 16:25:04,70.45, , , , 
2021-05-26 16:40:04,70.45, , , , 
2021-05-26 16:55:04,70.45, , , , 
2021-05-26 17:10:04,70.22, , , , 
2021-05-26 17:25:04,70.22, , , , 
2021-05-26 17:40:04,70.14, , , , 
2021-05-26 17:55:04,69.99, , , , 
2021-05-26 18:10:04,69.99, , , , 
2021-05-26 18:25:04,69.83, , , , 
2021-05-26 18:40:04,69.76, , , , 
2021-05-26 18:55:04,69.68, , , , 
2021-05-26 19:10:04,69.52, , , , 
2021-05-26 19:25:04,69.37, , , , 
2021-05-26 19:40:04,69.29, , , , 
2021-05-26 19:55:04,69.14, , , , 
2021-05-26 20:10:04,69.06, , , , 
2021-05-26 20:25:04,68.91, , , , 
2021-05-26 20:40:04,68.83, , , , 
2021-05-26 20:55:04,68.83, , , , 
2021-05-26 21:10:04,68.67, , , , 
2021-05-26 21:25:04,68.67, , , , 
2021-05-26 21:40:04,68.52, , , , 
2021-05-26 21:55:04,68.52, , , , 
2021-05-26 22:10:04,68.37, , , , 
2021-05-26 22:25:04,68.37, , , , 
2021-05-26 22:40:04,68.21, , , , 
2021-05-26 22:55:04,68.21, , , , 
2021-05-26 23:10:04,67.59, , , , 
2021-05-26 23:25:04,67.90, , , , 
2021-05-26 23:40:04,68.21, , , , 
2021-05-26 23:55:04,68.21, , , , 
2021-05-27 00:10:04,68.21, , , , 
2021-05-27 00:25:04,68.06, , , , 
2021-05-27 00:40:04,67.98, , , , 
2021-05-27 00:55:04,67.83, , , , 
2021-05-27 01:10:04,67.75, , , , 
2021-05-27 01:25:04,67.59, , , , 
2021-05-27 01:40:04,67.59, , , , 
2021-05-27 01:55:04,67.52, , , , 
2021-05-27 02:10:04,67.59, , , , 
2021-05-27 02:25:04,67.52, , , , 
2021-05-27 02:40:04,67.52, , , , 
2021-05-27 02:55:04,67.44, , , , 
2021-05-27 03:10:04,67.36, , , , 
2021-05-27 03:25:04,67.28, , , , 
2021-05-27 03:40:04,67.21, , , , 
2021-05-27 03:55:04,67.21, , , , 
2021-05-27 04:10:04,67.13, , , , 
2021-05-27 04:25:04,67.13, , , , 
2021-05-27 04:40:04,66.98, , , , 
2021-05-27 04:55:04,67.05, , , , 
2021-05-27 05:10:04,66.90, , , , 
2021-05-27 05:25:04,66.90, , , , 
2021-05-27 05:40:04,66.74, , , , 
2021-05-27 05:55:04,66.67, , , , 
2021-05-27 06:10:04,66.67, , , , 
2021-05-27 06:25:04,66.59, , , , 
2021-05-27 06:40:04,66.51, , , , 
2021-05-27 06:55:04,66.51, , , , 
2021-05-27 07:10:04,66.51, , , , 
2021-05-27 07:25:04,66.44, , , , 
2021-05-27 07:40:04,66.36, , , , 
2021-05-27 07:55:04,66.44, , , , 
2021-05-27 08:10:04,66.36, , , , 
2021-05-27 08:25:04,66.28, , , , 
2021-05-27 08:40:04,66.44, , , , 
2021-05-27 08:55:04,66.51, , , , 
2021-05-27 09:10:04,66.51, , , , 
2021-05-27 09:25:04,66.59, , , , 
2021-05-27 09:40:04,66.74, , , , 
2021-05-27 09:55:04,66.98, , , , 
2021-05-27 10:10:04,67.13, , , , 
2021-05-27 10:25:04,67.21, , , , 
2021-05-27 10:40:04,67.52, , , , 
2021-05-27 10:55:04,67.36, , , , 
2021-05-27 11:10:04,67.52, , , , 
2021-05-27 11:25:04,67.67, , , , 
2021-05-27 11:40:04,67.83, , , , 
2021-05-27 11:55:04,67.90, , , , 
2021-05-27 12:10:04,68.13, , , , 
2021-05-27 12:25:04,68.52, , , , 
2021-05-27 12:40:04,68.60, , , , 
2021-05-27 12:55:04,68.67, , , , 
2021-05-27 13:10:04,68.75, , , , 
2021-05-27 13:25:04,68.98, , , , 
2021-05-27 13:40:04,68.98, , , , 
2021-05-27 13:55:04,69.06, , , , 
2021-05-27 14:10:04,69.37, , , , 
2021-05-27 14:25:04,69.52, , , , 
2021-05-27 14:40:04,69.60, , , , 
2021-05-27 14:55:04,69.76, , , , 
2021-05-27 15:10:04,69.76, , , , 
2021-05-27 15:25:04,69.83, , , , 
2021-05-27 15:40:04,70.06, , , , 
2021-05-27 15:55:04,70.14, , , , 
2021-05-27 16:10:04,70.14, , , , 
2021-05-27 16:25:04,70.37, , , , 
2021-05-27 16:40:04,70.30, , , , 
2021-05-27 16:55:04,70.30, , , , 
2021-05-27 17:10:04,70.14, , , , 
2021-05-27 17:25:04,70.22, , , , 
2021-05-27 17:40:04,70.06, , , , 
2021-05-27 17:55:04,69.99, , , , 
2021-05-27 18:10:04,69.83, , , , 
2021-05-27 18:25:04,69.68, , , , 
2021-05-27 18:40:04,69.60, , , , 
2021-05-27 18:55:04,69.37, , , , 
2021-05-27 19:10:04,69.29, , , , 
2021-05-27 19:25:04,69.14, , , , 
2021-05-27 19:40:04,69.14, , , , 
2021-05-27 19:55:04,68.98, , , , 
2021-05-27 20:10:04,68.98, , , , 
2021-05-27 20:25:04,68.83, , , , 
2021-05-27 20:40:04,68.75, , , , 
2021-05-27 20:55:04,68.67, , , , 
2021-05-27 21:10:04,68.52, , , , 
2021-05-27 21:25:04,68.52, , , , 
2021-05-27 21:40:04,68.29, , , , 
2021-05-27 21:55:04,68.29, , , , 
2021-05-27 22:10:04,68.13, , , , 
2021-05-27 22:25:04,68.06, , , , 
2021-05-27 22:40:04,67.83, , , , 
2021-05-27 22:55:04,67.75, , , , 
2021-05-27 23:10:04,67.59, , , , 
2021-05-27 23:25:04,67.36, , , , 
2021-05-27 23:40:04,67.21, , , , 
2021-05-27 23:55:04,66.98, , , , 
2021-05-28 00:10:04,66.74, , , , 
2021-05-28 00:25:04,66.51, , , , 
2021-05-28 00:40:04,66.28, , , , 
